1.409253083979833572e-02,1.141961652367172314e-01,5.906459899979823458e-01,1.997522411699127032e+00,4.980841001946804347e+00,1.089335462498362617e+01,1.846347775098616850e+01,3.083311258663153254e+01,4.276561562758370627e+01,5.176513140929640855e+01,5.581656762845657482e+01
1.048790725655998485e-01,6.267523924798839019e-01,2.091643909725672046e+00,5.187965688611154036e+00,1.128793859705691283e+01,1.910281984946041689e+01,3.218276066121622137e+01,4.523981250661044129e+01,5.991058971232746444e+01,7.190214525601352591e+01,7.697006218782998133e+01
5.888987992573652130e-01,1.992700281665569673e+00,5.384921044017609404e+00,1.165018200653243241e+01,1.964756342649594245e+01,3.316167370191274699e+01,4.680980487057129835e+01,6.315270888370199742e+01,7.789394714742509507e+01,8.731360229259432515e+01,9.338215282890546121e+01
1.883170521284024623e+00,5.166534374626149173e+00,1.124955047103207306e+01,2.044326335589159527e+01,3.395950585743896966e+01,4.792305197452617449e+01,6.511851402875409178e+01,8.133598749506704451e+01,9.356798227077111108e+01,1.054992788020602319e+02,1.075905806017277655e+02
4.910054891366536722e+00,1.076930875489667727e+01,1.977183856350928437e+01,3.297628743395859630e+01,4.671307236592461720e+01,6.636836841609517990e+01,8.323529493641041199e+01,9.686159687273445229e+01,1.125484560615918070e+02,1.199530605843876145e+02,1.189891910834592892e+02
1.010350392441339729e+01,1.888284371868077827e+01,3.163383199849718963e+01,4.498094546191168064e+01,6.447591223829633122e+01,8.121358432186028153e+01,1.001433414091725354e+02,1.157436736917348696e+02,1.263569632458016656e+02,1.306801891833636660e+02,1.301075000507181301e+02
1.754040307312473601e+01,2.954878263649435510e+01,4.364236334201911660e+01,6.142905007457507338e+01,7.764708502517802913e+01,9.679650093680044165e+01,1.126712033850174919e+02,1.246813305917470558e+02,1.372796017671581126e+02,1.411652810654994425e+02,1.364490598110018880e+02
2.397501632597915489e+01,3.985629434126975923e+01,5.633975644590578469e+01,7.149743997725899192e+01,9.059986544241895956e+01,1.059375990539566743e+02,1.180912215556004270e+02,1.328782076291097951e+02,1.400668003290783190e+02,1.411526076005413302e+02,1.369998836725533806e+02
2.761733010536850230e+01,4.544367239400908431e+01,6.370421071074049024e+01,8.025957600214542254e+01,9.425765553367708094e+01,1.095873956456584040e+02,1.214087172415421350e+02,1.297315091417213750e+02,1.366242508177188597e+02,1.369426747212721409e+02,1.288861445814347348e+02
2.771276232506877335e+01,4.521885623844114832e+01,6.294342970960399697e+01,7.880524042968309573e+01,9.200885196908650698e+01,1.025391274437986482e+02,1.105304992110491185e+02,1.197973530687529546e+02,1.230745700017485973e+02,1.222819845994769707e+02,1.126712852649692707e+02
2.450498928550142708e+01,3.969207233946312385e+01,5.490335078273262326e+01,6.835087345496478406e+01,7.938225465719463614e+01,8.802123482655402142e+01,9.441383714717505882e+01,9.849991580163406013e+01,1.019233096769191604e+02,9.946201389577372254e+01,9.025620660248888782e+01
